,comment_id,name,location,comment,time,likes,replies_count,replies,parent_id,pre_com
20,125405267,Roger Reynolds,Barnesville OH,"I wish we could get more specific facts and information about the extinction threat AI poses. I use charbot gpt, and it seems pretty pedestrian--just the next step after my cellphone anticipating my next word. It's great advantage is speed but so is much of automation. 

In books on the topics  I've read, the issue seems to be prorgramming in compassion, and that seems eminently doable to me. Is is just the psychopaths in charge who are scared, because they can't envision a potential intelligence that would use great power wisely and humanely? But as it doesn't seem very very smart, I'm back to wanting to know the specifics of the risk.",2023-05-30 14:45:17,89,4,"[{'commentID': 125405506, 'status': 'approved', 'commentSequence': 125405506, 'userID': 121745608, 'userDisplayName': 'Adam', 'userLocation': 'St. Louis', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""The stakes seem pretty low right now, but businesses and the military haven't really begun using it for vital operations or on a large scale yet.\n\nImagine it's deployed by the government to help with utilities. It can easily mess with the water supply, or electricity. Or if farmers use it, it can mess with our food supply. Autonomous weapons can malfunction, if deployed by a military. \n\nAI is harmless now, but there's the potential for its power to increase dramatically in a very short time, and if business leaders and governments don't truly understand it, it can certainly be dangerous."", 'createDate': '1685448065', 'updateDate': '1685800883', 'approveDate': '1685448067', 'recommendations': 14, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405267, 'parentUserDisplayName': 'Roger Reynolds', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125405506', 'isAnonymous': False}, {'commentID': 125406563, 'status': 'approved', 'commentSequence': 125406563, 'userID': 174708332, 'userDisplayName': 'David', 'userLocation': 'TX', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Roger Reynolds when it comes to extinction threats the skynet is the limit!', 'createDate': '1685451351', 'updateDate': '1685759171', 'approveDate': '1685452246', 'recommendations': 11, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405267, 'parentUserDisplayName': 'Roger Reynolds', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125406563', 'isAnonymous': False}, {'commentID': 125412367, 'status': 'approved', 'commentSequence': 125412367, 'userID': 169626212, 'userDisplayName': 'M', 'userLocation': 'USA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Roger Reynolds It\'s not ChatGPT or this ""generation"" of AI that they\'re saying causes risk of extinction. ChatGPT is artificial intelligence, and it is already influencing society in major ways. What they are all working on creating is the next generation, the leveled up AI, which they refer to as AGI – artificial general intelligence. Superintelligent AI that will be able to think for itself and vastly outperform human capacity for learning - from the words of Bill Gates, ""It will be able to do everything that a human brain can, but without any practical limits on the size of its memory or the speed at which it operates."" Bringing AI to life basically.', 'createDate': '1685465190', 'updateDate': '1685759189', 'approveDate': '1685465191', 'recommendations': 9, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405267, 'parentUserDisplayName': 'Roger Reynolds', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125412367', 'isAnonymous': False}, {'commentID': 125423164, 'status': 'approved', 'commentSequence': 125423164, 'userID': 186570855, 'userDisplayName': 'CMink', 'userLocation': 'Germany', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@M So far there are no indications that AGI is achievable.', 'createDate': '1685491831', 'updateDate': '1685759208', 'approveDate': '1685491832', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125412367, 'parentUserDisplayName': 'Roger Reynolds', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125423164', 'isAnonymous': False}]",,wish specific facts information extinction threat ai poses charbot seems pretty pedestrian next step cellphone anticipating next word great advantage speed much automation books topics read issue seems prorgramming compassion seems eminently doable psychopaths charge scared envision potential intelligence great power wisely humanely seem smart back wanting know specifics risk
21,125405506,Adam,St. Louis,"The stakes seem pretty low right now, but businesses and the military haven't really begun using it for vital operations or on a large scale yet.

Imagine it's deployed by the government to help with utilities. It can easily mess with the water supply, or electricity. Or if farmers use it, it can mess with our food supply. Autonomous weapons can malfunction, if deployed by a military. 

AI is harmless now, but there's the potential for its power to increase dramatically in a very short time, and if business leaders and governments don't truly understand it, it can certainly be dangerous.",2023-05-30 15:01:05,14,0,[],125405267,stakes seem pretty right businesses military really begun using vital operations large scale imagine deployed government help utilities easily mess water supply electricity farmers mess food supply autonomous weapons malfunction deployed military ai harmless potential power increase dramatically short time business leaders governments truly understand certainly dangerous
22,125406563,David,TX,@Roger Reynolds when it comes to extinction threats the skynet is the limit!,2023-05-30 15:55:51,11,0,[],125405267,reynolds comes extinction threats skynet limit
23,125412367,M,USA,"@Roger Reynolds It's not ChatGPT or this ""generation"" of AI that they're saying causes risk of extinction. ChatGPT is artificial intelligence, and it is already influencing society in major ways. What they are all working on creating is the next generation, the leveled up AI, which they refer to as AGI – artificial general intelligence. Superintelligent AI that will be able to think for itself and vastly outperform human capacity for learning - from the words of Bill Gates, ""It will be able to do everything that a human brain can, but without any practical limits on the size of its memory or the speed at which it operates."" Bringing AI to life basically.",2023-05-30 19:46:30,9,0,[],125405267,reynolds chatgpt generation ai saying causes risk extinction chatgpt artificial intelligence already influencing society major ways working creating next generation leveled ai refer artificial general intelligence superintelligent ai able think vastly outperform human capacity learning words bill gates able everything human brain without practical limits size memory speed operates bringing ai life basically
24,125423164,CMink,Germany,@M So far there are no indications that AGI is achievable.,2023-05-31 03:10:31,3,0,[],125412367,indications achievable
25,125405275,Stephen,Grosse Pointe,"It seems incongruous that ""industries leaders"" would be warning of the extreme dangers of their own products.  An alternate theory is that Chatbots are a fad and ""industry leaders"" are using this as advertising for their products.  Possibly, they would like to enjoy a moat of government regulation around their products.  

But, in any case, color me dubious.",2023-05-30 14:46:08,22,0,[],,seems incongruous industries leaders warning extreme dangers products alternate theory chatbots industry leaders using advertising products possibly enjoy moat government regulation around products case color dubious
26,125405277,Boatwright,VA,"Finally!  But Pandora's Box is already open.  Do all nations agree to stop this insanity?  When ""it"" happens, it will be so fast and so complete that we will wonder why we didn't know all along.",2023-05-30 14:46:14,21,0,[],,finally pandora already open nations agree stop insanity happens fast complete wonder know along
27,125405293,SKT,SB,"When Mr. Altman recently met with lawmakers, they suggested that Mr. Altman would be most qualified to regulate A.I.",2023-05-30 14:47:20,3,0,[],,mr altman recently lawmakers suggested mr altman qualified regulate
28,125405306,Tom J,"Berwyn, IL",It's worrying that the developers themselves are sounding the alarm and expecting congress to regulate it when they know full well very few have the capability of even understanding it. They have a responsibility to self-regulate and may not get the luxury of regret like Oppenheimer did.,2023-05-30 14:48:03,446,3,"[{'commentID': 125407841, 'status': 'approved', 'commentSequence': 125407841, 'userID': 198448103, 'userDisplayName': 'Arya Stark', 'userLocation': 'Winterhell', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'When, in the history of greed, have corporations ever, EVER, self-regulated? It’s the government’s job to rein in corporations so that their strivings for more do not outstrip the benefit to society at large. In case you haven’t noticed, our government is AWOL, unless you are a corporation that can pay for their services.', 'createDate': '1685454522', 'updateDate': '1685758359', 'approveDate': '1685454523', 'recommendations': 14, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405306, 'parentUserDisplayName': 'Tom J', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125407841', 'isAnonymous': False}, {'commentID': 125408083, 'status': 'approved', 'commentSequence': 125408083, 'userID': 188299069, 'userDisplayName': 'J', 'userLocation': 'A', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'They’re really wanting Congress to regulate new,\nUpstart companies. Altman in particular is using regulation as code for “let openai have a monopoly on LLMs”.', 'createDate': '1685455032', 'updateDate': '1685581251', 'approveDate': '1685456048', 'recommendations': 7, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405306, 'parentUserDisplayName': 'Tom J', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125408083', 'isAnonymous': False}, {'commentID': 125408164, 'status': 'approved', 'commentSequence': 125408164, 'userID': 66342822, 'userDisplayName': 'haniblecter', 'userLocation': 'the mitten', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-1a6ec14341e0ebc3c9b30ac0c1f9edae080f227b62dfe34f7755b5c98beabf58.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Tom J Its a cop-out.\n\nThey see the weird guilt that Zuckerberg has towards his creation, and they want to have some sort of ethical out.  This letter is it.', 'createDate': '1685455182', 'updateDate': '1685691484', 'approveDate': '1685456048', 'recommendations': 7, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405306, 'parentUserDisplayName': 'Tom J', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125408164', 'isAnonymous': False}]",,worrying developers sounding alarm expecting congress regulate know full well capability even understanding responsibility self regulate luxury regret oppenheimer
29,125407841,Arya Stark,Winterhell,"When, in the history of greed, have corporations ever, EVER, self-regulated? It’s the government’s job to rein in corporations so that their strivings for more do not outstrip the benefit to society at large. In case you haven’t noticed, our government is AWOL, unless you are a corporation that can pay for their services.",2023-05-30 16:48:42,14,0,[],125405306,history greed corporations ever ever self regulated government rein corporations strivings outstrip benefit society large case noticed government awol unless corporation services
30,125408083,J,A,"They’re really wanting Congress to regulate new,
Upstart companies. Altman in particular is using regulation as code for “let openai have a monopoly on LLMs”.",2023-05-30 16:57:12,7,0,[],125405306,really wanting congress regulate upstart companies altman particular using regulation code openai monopoly llms
31,125408164,haniblecter,the mitten,"@Tom J Its a cop-out.

They see the weird guilt that Zuckerberg has towards his creation, and they want to have some sort of ethical out.  This letter is it.",2023-05-30 16:59:42,7,0,[],125405306,j weird guilt zuckerberg towards creation want sort ethical letter
32,125405311,Robert 👁️👁️,Staten Island,"The height of insanity, complaining about the chaos caused by one’s own invention while still furthering the invention.

If these groups of individuals were a single human one could argue that human had suicidal tendencies.

Talk about being mad from one’s own power.",2023-05-30 14:48:23,615,3,"[{'commentID': 125406387, 'status': 'approved', 'commentSequence': 125406387, 'userID': 174708332, 'userDisplayName': 'David', 'userLocation': 'TX', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Robert 👁️👁️ I complain about global warming but I still drive my car.  It's valid to ask for centralized regulation."", 'createDate': '1685450866', 'updateDate': '1685755066', 'approveDate': '1685450868', 'recommendations': 20, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405311, 'parentUserDisplayName': 'Robert 👁️👁️', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125406387', 'isAnonymous': False}, {'commentID': 125407685, 'status': 'approved', 'commentSequence': 125407685, 'userID': 59094867, 'userDisplayName': 'Joe', 'userLocation': 'Beaverton, OR', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Robert 👁️👁️ Would you have expected Einstein to stop his work in physics at the point we realize that nuclear bombs were a possibility?  In fact, he sounded the alarm, just as these AI developers are doing today.  \n\nLet's hope the Hiroshima/Nagasaki-like event that will likely result from this does not do even more destruction than those events did.  \n\nDevelopment of powerful technologies seems inevitably to result in damage - the trade-off for the good they can do."", 'createDate': '1685454156', 'updateDate': '1688960768', 'approveDate': '1685454157', 'recommendations': 8, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125405311, 'parentUserDisplayName': 'Robert 👁️👁️', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125407685', 'isAnonymous': False}, {'commentID': 125406700, 'status': 'approved', 'commentSequence': 125406700, 'userID': 67859793, 'userDisplayName': 'Reader 0001', 'userLocation': 'Nyc', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@David You can ask for regulation but you're still acting insane"", 'createDate': '1685451730', 'updateDate': '1685670289', 'approveDate': '1685455536', 'recommendations': 7, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125406387, 'parentUserDisplayName': 'Robert 👁️👁️', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125406700', 'isAnonymous': False}]",,height insanity complaining chaos caused invention still furthering invention groups individuals single human argue human suicidal tendencies talk power
